emp_length_num,home_ownership,dti,purpose,term (in months),bad_loans
11,MORTGAGE,10.4,home_improvement,36,0
11,RENT,9.94,other,36,0
9,RENT,17.42,debt_consolidation,36,1
11,RENT,9.88,debt_consolidation,36,0
11,MORTGAGE,15.4,home_improvement,36,1
6,MORTGAGE,15.08,major_purchase,36,1
2,RENT,17.49,other,36,0
3,OWN,11.11,debt_consolidation,36,0
1,RENT,0.6,moving,36,0
7,MORTGAGE,11.74,debt_consolidation,36,0
4,RENT,4.88,debt_consolidation,36,0
7,RENT,31.53,debt_consolidation,36,0
4,OWN,22.05,credit_card,36,0
8,OWN,5.17,credit_card,36,0
7,RENT,17.54,debt_consolidation,36,0
5,RENT,10.32,debt_consolidation,36,0
5,RENT,9.62,debt_consolidation,36,0
5,RENT,2.05,other,36,0
2,RENT,18.51,debt_consolidation,60,0
4,MORTGAGE,17.42,debt_consolidation,36,0
6,RENT,11.99,credit_card,36,0
9,RENT,27.05,debt_consolidation,60,1
11,MORTGAGE,16.22,other,60,1
3,MORTGAGE,5.96,debt_consolidation,36,0
0,RENT,13.92,other,36,0
1,RENT,10.46,credit_card,36,0
11,RENT,21.86,debt_consolidation,36,0
4,RENT,24.7,other,36,0
11,RENT,30.32,debt_consolidation,36,0
11,MORTGAGE,16.88,debt_consolidation,36,0
6,RENT,17.43,credit_card,36,0
4,RENT,3.09,other,60,0
11,MORTGAGE,32.25,debt_consolidation,36,0
5,MORTGAGE,9.98,debt_consolidation,36,0
5,RENT,11.49,debt_consolidation,36,0
2,RENT,9.54,other,36,0
6,MORTGAGE,18.31,debt_consolidation,36,0
2,MORTGAGE,15.27,other,36,0
11,MORTGAGE,3.44,other,36,0
6,RENT,17.82,moving,36,0
6,MORTGAGE,21.95,debt_consolidation,36,0
4,MORTGAGE,29.04,debt_consolidation,60,0
0,MORTGAGE,11.59,other,36,1
3,MORTGAGE,19.99,debt_consolidation,36,0
7,RENT,25.83,debt_consolidation,36,0
3,MORTGAGE,14.35,car,60,0
0,RENT,32,debt_consolidation,36,1
11,MORTGAGE,17.72,debt_consolidation,36,0
5,RENT,20.8,debt_consolidation,36,0
2,RENT,14.09,debt_consolidation,36,0
3,RENT,19.43,credit_card,36,0
3,RENT,15.7,debt_consolidation,36,0
11,MORTGAGE,14,credit_card,36,0
0,MORTGAGE,25.4,debt_consolidation,60,0
11,RENT,9.56,debt_consolidation,36,0
11,MORTGAGE,2.06,debt_consolidation,36,0
4,RENT,22.93,credit_card,36,0
5,RENT,16.26,debt_consolidation,36,0
11,MORTGAGE,3.54,debt_consolidation,36,0
0,MORTGAGE,17.52,credit_card,60,0
4,MORTGAGE,10.08,debt_consolidation,36,0
3,MORTGAGE,25.12,debt_consolidation,36,0
3,RENT,8.1,major_purchase,36,0
6,MORTGAGE,11.56,debt_consolidation,36,0
11,RENT,15.28,debt_consolidation,60,0
1,MORTGAGE,10.75,debt_consolidation,60,1
1,RENT,7.71,debt_consolidation,36,0
3,RENT,11.55,credit_card,36,0
2,RENT,22.09,debt_consolidation,36,0
7,MORTGAGE,6.97,debt_consolidation,36,0
11,MORTGAGE,18.33,debt_consolidation,36,0
3,MORTGAGE,30.35,debt_consolidation,36,1
11,MORTGAGE,12.83,debt_consolidation,36,1
2,MORTGAGE,6.13,other,36,0
7,OWN,28.34,small_business,60,0
11,MORTGAGE,14.73,debt_consolidation,36,1
6,RENT,24.75,credit_card,36,0
11,RENT,3.07,credit_card,36,0
2,MORTGAGE,16.87,credit_card,60,0
4,OWN,18.03,moving,36,0
5,MORTGAGE,11.88,debt_consolidation,36,0
11,RENT,16.48,credit_card,36,0
5,OWN,13.24,debt_consolidation,36,0
11,RENT,24.23,debt_consolidation,36,0
11,RENT,19.58,debt_consolidation,36,1
3,MORTGAGE,32.55,debt_consolidation,36,1
2,RENT,10.93,debt_consolidation,60,1
2,OWN,25.97,debt_consolidation,36,1
11,MORTGAGE,19.27,debt_consolidation,60,0
6,RENT,5.31,other,36,0
6,MORTGAGE,0.89,car,60,0
6,RENT,26.89,credit_card,36,0
1,RENT,10.26,debt_consolidation,36,0
1,MORTGAGE,32.82,debt_consolidation,60,1
0,MORTGAGE,8.58,credit_card,36,0
8,MORTGAGE,16.16,credit_card,60,1
11,RENT,15.3,credit_card,60,0
6,MORTGAGE,19.1,credit_card,36,0
11,MORTGAGE,19.8,debt_consolidation,36,0
4,MORTGAGE,11.15,debt_consolidation,36,0
11,MORTGAGE,13.51,credit_card,36,0
3,OWN,19.05,house,36,0
4,RENT,1.98,small_business,36,0
1,RENT,2.33,credit_card,36,1
4,MORTGAGE,11.42,debt_consolidation,36,1
4,RENT,17.7,credit_card,36,1
11,RENT,30.64,debt_consolidation,36,1
6,RENT,2.31,car,36,0
11,MORTGAGE,25.76,other,60,0
11,MORTGAGE,25.92,debt_consolidation,36,0
8,RENT,21.29,debt_consolidation,36,0
0,RENT,24.99,debt_consolidation,36,0
11,MORTGAGE,10.72,other,36,0
1,MORTGAGE,13.64,debt_consolidation,60,1
11,MORTGAGE,13.8,credit_card,60,1
3,MORTGAGE,20.41,debt_consolidation,36,0
1,RENT,12.15,debt_consolidation,36,0
5,OWN,25.4,debt_consolidation,36,1
1,RENT,17.31,other,36,0
9,MORTGAGE,23.26,debt_consolidation,36,0
4,RENT,6.89,debt_consolidation,36,0
11,MORTGAGE,20.98,credit_card,60,0
4,MORTGAGE,18.88,debt_consolidation,60,0
11,RENT,10.8,debt_consolidation,36,0
8,MORTGAGE,22.28,debt_consolidation,36,0
11,RENT,10.83,credit_card,36,1
1,MORTGAGE,16.19,debt_consolidation,60,1
6,RENT,7.65,moving,36,0
7,RENT,4.96,wedding,36,0
6,RENT,16.15,debt_consolidation,36,0
11,MORTGAGE,11.99,debt_consolidation,36,0
0,MORTGAGE,25.18,home_improvement,36,1
2,MORTGAGE,13.34,credit_card,60,0
11,MORTGAGE,22.81,credit_card,36,0
4,RENT,18.07,credit_card,36,1
6,RENT,28.85,credit_card,60,1
11,MORTGAGE,24.21,other,60,0
10,MORTGAGE,18.04,small_business,36,0
6,MORTGAGE,22.83,other,36,0
10,RENT,0.94,major_purchase,36,0
11,MORTGAGE,13.97,credit_card,36,0
6,MORTGAGE,10.94,debt_consolidation,60,1
11,MORTGAGE,12.3,credit_card,36,0
1,MORTGAGE,16.05,debt_consolidation,36,1
9,OWN,4.92,moving,36,0
4,MORTGAGE,13.29,debt_consolidation,60,0
11,MORTGAGE,14.14,credit_card,36,0
11,MORTGAGE,8.47,home_improvement,60,0
11,MORTGAGE,24.86,debt_consolidation,60,0
8,MORTGAGE,16.3,debt_consolidation,60,1
6,RENT,23.83,debt_consolidation,36,0
1,MORTGAGE,23.09,credit_card,60,0
10,MORTGAGE,11.87,small_business,36,1
8,MORTGAGE,7.55,credit_card,36,0
9,OWN,20.92,credit_card,60,0
4,RENT,9.01,major_purchase,36,0
6,MORTGAGE,31.61,debt_consolidation,36,0
10,RENT,21.54,credit_card,36,0
11,OWN,3.6,home_improvement,36,1
11,MORTGAGE,11.67,debt_consolidation,36,0
1,MORTGAGE,10.43,major_purchase,36,1
6,RENT,29.33,other,36,1
11,MORTGAGE,3.76,debt_consolidation,36,0
6,MORTGAGE,6.06,other,36,0
3,RENT,22.68,debt_consolidation,36,0
6,RENT,21.22,credit_card,36,0
11,MORTGAGE,18.63,debt_consolidation,36,0
1,RENT,23.86,small_business,36,0
4,RENT,10.55,debt_consolidation,36,0
7,MORTGAGE,22.48,debt_consolidation,36,0
10,MORTGAGE,26.41,debt_consolidation,36,0
1,MORTGAGE,4.78,debt_consolidation,36,0
10,OTHER,14.27,credit_card,36,0
6,RENT,15.84,debt_consolidation,36,0
7,MORTGAGE,16.8,debt_consolidation,60,0
1,RENT,14.9,moving,36,0
11,RENT,14.11,debt_consolidation,36,1
6,RENT,20.35,credit_card,60,0
7,MORTGAGE,15.94,debt_consolidation,60,0
11,MORTGAGE,14.2,debt_consolidation,36,0
0,RENT,26.12,other,36,0
10,MORTGAGE,20.21,debt_consolidation,36,0
6,RENT,23.49,moving,36,0
2,MORTGAGE,28.14,debt_consolidation,36,0
5,RENT,25.88,debt_consolidation,36,1
8,MORTGAGE,25.22,debt_consolidation,36,1
11,RENT,3.52,debt_consolidation,36,0
2,MORTGAGE,18.35,other,60,0
11,RENT,30.3,debt_consolidation,60,1
2,MORTGAGE,20.69,debt_consolidation,60,0
6,MORTGAGE,26.62,debt_consolidation,36,0
0,RENT,4.96,credit_card,36,0
9,OWN,24.41,debt_consolidation,60,0
11,MORTGAGE,21.44,debt_consolidation,36,0
4,RENT,12.46,wedding,36,0
11,RENT,18.66,debt_consolidation,36,0
8,MORTGAGE,25.62,medical,36,0
10,RENT,21.03,debt_consolidation,60,1
11,MORTGAGE,15.38,debt_consolidation,36,0
1,RENT,13.16,debt_consolidation,36,0
1,MORTGAGE,15.64,credit_card,36,0
11,MORTGAGE,30.63,other,60,0
11,RENT,20.39,credit_card,36,0
5,OWN,7.01,wedding,36,0
11,MORTGAGE,23,debt_consolidation,36,1
1,RENT,21.98,debt_consolidation,36,0
11,MORTGAGE,15.05,other,36,0
11,RENT,31.27,credit_card,60,0
11,OWN,12.43,home_improvement,60,1
1,MORTGAGE,6.79,small_business,36,1
11,MORTGAGE,18.55,home_improvement,60,0
11,MORTGAGE,15.31,debt_consolidation,36,0
4,RENT,18.12,debt_consolidation,36,0
11,RENT,31.17,debt_consolidation,60,1
11,RENT,29.95,debt_consolidation,36,0
4,MORTGAGE,12.89,debt_consolidation,60,0
9,OWN,0.73,small_business,36,0
8,MORTGAGE,8.9,debt_consolidation,36,0
7,RENT,18.68,moving,60,0
8,RENT,13.65,debt_consolidation,36,0
4,MORTGAGE,9.69,debt_consolidation,60,0
8,RENT,11.06,debt_consolidation,36,0
4,RENT,20.59,debt_consolidation,36,0
0,MORTGAGE,16.7,debt_consolidation,60,0
6,MORTGAGE,18.6,debt_consolidation,60,1
7,MORTGAGE,27.62,debt_consolidation,36,0
8,RENT,15.16,debt_consolidation,36,0
1,RENT,15.44,debt_consolidation,36,0
5,MORTGAGE,17.04,debt_consolidation,36,0
5,RENT,7.35,debt_consolidation,36,0
1,OWN,6.4,moving,36,0
7,MORTGAGE,3.86,debt_consolidation,60,0
5,RENT,25.15,debt_consolidation,36,0
3,RENT,5.36,credit_card,36,0
11,MORTGAGE,24.02,credit_card,36,0
3,RENT,14.22,credit_card,36,0
11,RENT,4.74,debt_consolidation,36,0
10,RENT,22.92,debt_consolidation,36,1
2,RENT,20.18,other,36,0
1,RENT,5.57,debt_consolidation,36,0
11,MORTGAGE,19.15,debt_consolidation,36,0
11,OWN,33.89,other,60,0
3,RENT,19.95,home_improvement,36,1
11,OWN,26.6,debt_consolidation,36,0
11,MORTGAGE,18.59,home_improvement,36,0
11,OWN,20.99,debt_consolidation,60,0
7,MORTGAGE,4.56,major_purchase,36,0
6,MORTGAGE,12.33,debt_consolidation,36,0
5,RENT,28.35,debt_consolidation,36,0
11,RENT,2.37,house,36,0
1,RENT,32.04,debt_consolidation,36,1
5,RENT,8.78,home_improvement,36,0
10,MORTGAGE,20.79,debt_consolidation,36,0
4,MORTGAGE,10.99,debt_consolidation,36,0
1,MORTGAGE,14.73,debt_consolidation,60,1
9,RENT,18.35,debt_consolidation,36,0
4,MORTGAGE,9.65,debt_consolidation,36,0
4,RENT,12.35,debt_consolidation,36,0
11,MORTGAGE,7.9,debt_consolidation,60,0
11,MORTGAGE,15.24,credit_card,36,0
11,MORTGAGE,4.8,debt_consolidation,36,0
1,RENT,12.32,other,36,0
0,OWN,30.6,other,36,1
2,RENT,18.34,debt_consolidation,36,0
3,RENT,10.63,moving,36,1
7,RENT,9.28,debt_consolidation,36,0
3,RENT,26.78,debt_consolidation,60,0
9,OWN,9.91,debt_consolidation,36,0
8,RENT,3.63,other,60,0
2,RENT,10.05,other,36,0
7,MORTGAGE,11.34,debt_consolidation,36,0
4,MORTGAGE,28.19,debt_consolidation,60,0
10,MORTGAGE,13.59,debt_consolidation,36,0
11,MORTGAGE,0.7,major_purchase,36,0
11,MORTGAGE,16,debt_consolidation,36,1
4,RENT,30.49,debt_consolidation,60,1
1,RENT,16.07,debt_consolidation,36,0
2,RENT,9.33,credit_card,36,0
3,OWN,17.14,credit_card,36,1
7,RENT,7.7,credit_card,36,0
11,MORTGAGE,15.36,credit_card,36,0
2,RENT,15.25,major_purchase,36,0
10,MORTGAGE,6.78,home_improvement,36,0
3,RENT,8.89,debt_consolidation,36,0
3,RENT,25.03,debt_consolidation,36,0
11,RENT,5.48,credit_card,36,0
0,RENT,20.96,debt_consolidation,36,1
11,MORTGAGE,15.05,credit_card,36,0
6,MORTGAGE,18.33,home_improvement,36,0
2,MORTGAGE,21.86,credit_card,36,0
11,RENT,1.89,major_purchase,36,0
11,RENT,9.6,debt_consolidation,36,0
4,MORTGAGE,16,debt_consolidation,36,0
10,MORTGAGE,21.86,debt_consolidation,36,0
7,RENT,10.13,debt_consolidation,36,0
11,MORTGAGE,21.09,home_improvement,36,0
5,RENT,12.79,other,36,0
3,RENT,12.81,debt_consolidation,36,0
3,RENT,2.07,credit_card,36,0
6,RENT,5.54,other,36,0
4,RENT,21.61,credit_card,36,1
11,RENT,13.93,debt_consolidation,36,0
6,MORTGAGE,8.44,small_business,36,0
4,RENT,16.03,debt_consolidation,36,1
4,MORTGAGE,14.03,debt_consolidation,36,0
8,RENT,4.12,debt_consolidation,36,0
5,MORTGAGE,38.08,debt_consolidation,60,0
11,MORTGAGE,20.86,debt_consolidation,36,0
7,MORTGAGE,7.42,debt_consolidation,36,0
4,OWN,12.62,debt_consolidation,36,1
6,RENT,0.17,debt_consolidation,36,0
3,OWN,0.38,other,36,0
7,MORTGAGE,23.96,credit_card,36,1
3,OWN,19.3,debt_consolidation,60,0
11,RENT,9.48,debt_consolidation,36,0
1,RENT,21.16,wedding,36,0
11,MORTGAGE,12.83,debt_consolidation,36,1
3,MORTGAGE,14.3,debt_consolidation,60,0
11,OWN,3,small_business,36,0
2,MORTGAGE,15.69,debt_consolidation,36,0
0,RENT,0.65,debt_consolidation,36,0
11,MORTGAGE,22.55,car,36,0
4,RENT,10.39,debt_consolidation,60,0
6,MORTGAGE,10.25,home_improvement,36,0
11,MORTGAGE,32.99,small_business,36,0
5,RENT,23.87,credit_card,60,0
5,OWN,3.17,home_improvement,36,0
4,MORTGAGE,4.97,home_improvement,36,0
6,RENT,18.7,debt_consolidation,36,0
2,RENT,12.69,wedding,60,0
11,MORTGAGE,15.41,debt_consolidation,36,0
2,RENT,2.11,debt_consolidation,36,0
11,MORTGAGE,7.06,debt_consolidation,60,0
8,RENT,18.4,debt_consolidation,60,1
11,RENT,13.86,debt_consolidation,36,0
11,MORTGAGE,12,wedding,60,0
5,MORTGAGE,22.4,debt_consolidation,36,0
10,MORTGAGE,16.58,debt_consolidation,60,0
0,MORTGAGE,17.39,home_improvement,36,1
3,RENT,9.88,credit_card,36,0
3,RENT,16.56,other,36,0
2,MORTGAGE,21.93,small_business,36,1
5,MORTGAGE,13.86,debt_consolidation,36,1
2,RENT,26.06,debt_consolidation,36,1
7,RENT,13.44,debt_consolidation,60,1
11,OWN,23.49,credit_card,36,0
2,RENT,9.65,car,60,1
11,RENT,22.14,debt_consolidation,60,1
11,MORTGAGE,3.01,home_improvement,36,1
2,MORTGAGE,11.92,home_improvement,36,0
9,MORTGAGE,12.46,vacation,36,0
11,MORTGAGE,18.32,debt_consolidation,36,0
1,RENT,18.21,debt_consolidation,36,0
4,MORTGAGE,5.64,debt_consolidation,36,0
2,MORTGAGE,10.11,major_purchase,36,0
3,RENT,13.65,debt_consolidation,36,0
10,MORTGAGE,13.82,debt_consolidation,60,0
1,MORTGAGE,17.19,debt_consolidation,36,0
11,MORTGAGE,17.67,debt_consolidation,60,0
2,RENT,21.86,debt_consolidation,36,0
5,MORTGAGE,15.65,credit_card,36,0
1,RENT,27.12,debt_consolidation,36,0
11,RENT,30.02,credit_card,36,1
11,MORTGAGE,20.23,debt_consolidation,36,0
2,RENT,6.92,major_purchase,36,0
11,MORTGAGE,4.74,debt_consolidation,36,0
11,MORTGAGE,17.86,debt_consolidation,36,0
11,MORTGAGE,9.61,credit_card,36,0
8,MORTGAGE,12.86,debt_consolidation,60,1
4,MORTGAGE,12.06,debt_consolidation,36,0
6,RENT,24.7,other,36,0
4,RENT,16.75,debt_consolidation,36,0
10,MORTGAGE,19.52,debt_consolidation,60,0
2,MORTGAGE,15.3,debt_consolidation,36,0
8,MORTGAGE,8.58,credit_card,36,0
6,RENT,8.57,credit_card,36,0
11,MORTGAGE,11.19,debt_consolidation,36,0
11,RENT,1.13,debt_consolidation,36,0
11,RENT,16.69,debt_consolidation,36,0
2,RENT,29.61,credit_card,60,1
9,MORTGAGE,13.75,debt_consolidation,36,0
11,RENT,5.75,debt_consolidation,36,0
5,MORTGAGE,19.52,credit_card,36,0
10,RENT,18.03,debt_consolidation,36,0
2,RENT,8.75,debt_consolidation,36,0
10,RENT,17.41,credit_card,36,1
11,MORTGAGE,13.37,debt_consolidation,60,0
6,RENT,3.12,car,36,0
2,MORTGAGE,16.65,credit_card,36,0
8,RENT,4.69,credit_card,36,0
1,RENT,21.41,debt_consolidation,60,0
6,RENT,18.7,debt_consolidation,36,0
7,MORTGAGE,22.29,credit_card,60,0
11,OWN,6.27,debt_consolidation,36,0
5,RENT,21.36,debt_consolidation,36,0
7,RENT,16.95,credit_card,36,0
1,RENT,21.12,other,36,0
4,MORTGAGE,12.65,debt_consolidation,36,0
11,RENT,26.03,debt_consolidation,36,0
11,MORTGAGE,17.53,debt_consolidation,36,1
7,RENT,12.49,debt_consolidation,36,0
10,MORTGAGE,20.37,credit_card,60,0
8,MORTGAGE,15.31,major_purchase,60,0
11,MORTGAGE,16.29,debt_consolidation,36,0
11,OWN,11.78,debt_consolidation,36,0
6,RENT,23.58,credit_card,36,1
7,RENT,11.81,debt_consolidation,36,0
6,MORTGAGE,15.13,debt_consolidation,36,0
3,RENT,10.78,credit_card,36,0
5,RENT,3.21,credit_card,60,1
6,OWN,24.13,debt_consolidation,36,0
1,MORTGAGE,10.13,home_improvement,36,1
10,OWN,12.45,debt_consolidation,36,0
6,MORTGAGE,19.3,debt_consolidation,60,1
3,RENT,12.64,debt_consolidation,36,0
5,MORTGAGE,15.4,debt_consolidation,60,1
3,RENT,17.3,major_purchase,36,0
6,RENT,9.44,other,36,0
5,RENT,21.8,debt_consolidation,36,0
0,MORTGAGE,29.97,debt_consolidation,36,0
10,MORTGAGE,14.4,debt_consolidation,36,0
2,MORTGAGE,13.74,debt_consolidation,36,0
10,MORTGAGE,19.23,home_improvement,60,0
11,MORTGAGE,16.05,debt_consolidation,60,0
8,OWN,14.99,home_improvement,36,0
4,RENT,10.85,debt_consolidation,36,0
3,RENT,9.78,major_purchase,36,0
6,RENT,2.5,debt_consolidation,36,0
11,MORTGAGE,5.52,debt_consolidation,36,0
11,MORTGAGE,12.02,credit_card,36,0
5,RENT,22.33,debt_consolidation,36,0
11,MORTGAGE,1.16,debt_consolidation,36,0
2,MORTGAGE,8.08,debt_consolidation,36,0
11,MORTGAGE,13.89,debt_consolidation,60,0
7,MORTGAGE,31.83,debt_consolidation,36,0
11,MORTGAGE,13.78,debt_consolidation,36,0
10,MORTGAGE,6.66,credit_card,36,0
4,MORTGAGE,14.78,debt_consolidation,60,0
4,MORTGAGE,22.43,debt_consolidation,36,0
11,OTHER,16.73,small_business,36,0
11,MORTGAGE,13.03,other,36,1
4,RENT,29.22,debt_consolidation,36,1
11,RENT,8.29,debt_consolidation,36,0
1,MORTGAGE,3.73,debt_consolidation,36,0
11,MORTGAGE,4.7,home_improvement,36,0
5,RENT,19.74,debt_consolidation,36,0
5,RENT,2.92,other,60,0
8,MORTGAGE,11.55,debt_consolidation,60,0
9,MORTGAGE,17.42,debt_consolidation,36,0
11,MORTGAGE,2.14,home_improvement,36,1
2,RENT,6.6,credit_card,36,1
2,RENT,7.05,house,36,0
4,RENT,23.47,debt_consolidation,60,0
11,RENT,0.38,major_purchase,36,0
8,MORTGAGE,23.07,debt_consolidation,36,0
4,RENT,23.19,debt_consolidation,36,0
1,RENT,2.67,major_purchase,36,0
6,MORTGAGE,19.69,medical,60,0
10,RENT,6.86,other,36,0
6,RENT,18.01,debt_consolidation,36,0
9,RENT,13.01,credit_card,36,0
4,RENT,19.27,debt_consolidation,36,0
2,MORTGAGE,23.81,debt_consolidation,36,0
11,OTHER,6.57,credit_card,36,0
1,MORTGAGE,8.63,debt_consolidation,36,0
3,RENT,10.88,other,36,1
11,MORTGAGE,22.74,credit_card,36,0
8,RENT,18.21,credit_card,36,0
3,RENT,22.06,house,36,0
10,RENT,5.76,car,36,0
2,RENT,9.07,credit_card,36,0
3,RENT,17.88,credit_card,36,0
0,RENT,22.84,debt_consolidation,36,0
5,MORTGAGE,9.25,credit_card,36,0
1,RENT,24.34,debt_consolidation,36,1
10,RENT,20.16,debt_consolidation,36,0
5,MORTGAGE,19.7,other,60,1
8,MORTGAGE,23.99,debt_consolidation,36,0
11,RENT,16.4,debt_consolidation,60,0
7,MORTGAGE,22.72,debt_consolidation,36,1
5,MORTGAGE,25.97,debt_consolidation,60,0
2,RENT,15.6,debt_consolidation,36,0
3,RENT,11.22,debt_consolidation,60,1
11,OWN,21.91,major_purchase,36,1
2,RENT,19.18,debt_consolidation,36,0
10,OWN,26.58,debt_consolidation,36,0
11,MORTGAGE,19.2,credit_card,36,1
1,RENT,16.76,debt_consolidation,36,0
3,RENT,12.01,debt_consolidation,36,0
1,MORTGAGE,10.6,credit_card,36,0
11,MORTGAGE,17.6,debt_consolidation,36,0
11,RENT,11.71,debt_consolidation,36,0
11,MORTGAGE,7.94,credit_card,36,0
5,RENT,25.21,debt_consolidation,60,1
8,MORTGAGE,15.68,debt_consolidation,60,0
2,RENT,14.99,debt_consolidation,36,1
7,MORTGAGE,5.15,credit_card,60,0
1,RENT,9.65,debt_consolidation,36,0
11,MORTGAGE,21.38,home_improvement,60,1
11,MORTGAGE,29.5,debt_consolidation,36,0
5,MORTGAGE,26.63,other,36,1
1,RENT,14.52,debt_consolidation,60,1
2,MORTGAGE,19.15,other,36,0
7,MORTGAGE,14.58,debt_consolidation,36,0
11,RENT,9.46,small_business,36,1
7,RENT,4.55,other,36,0
3,MORTGAGE,7.99,home_improvement,36,0
11,MORTGAGE,14.3,debt_consolidation,36,0
11,MORTGAGE,25.68,credit_card,60,1
1,MORTGAGE,18.32,other,36,0
6,MORTGAGE,28.66,other,36,0
4,MORTGAGE,21.49,credit_card,36,0
1,RENT,15,other,60,0
4,MORTGAGE,12.78,home_improvement,36,0
2,RENT,18,debt_consolidation,36,1
11,OWN,17.31,debt_consolidation,36,0
3,MORTGAGE,32.53,debt_consolidation,36,0
0,MORTGAGE,17.57,credit_card,36,0
5,MORTGAGE,18.14,credit_card,36,0
11,MORTGAGE,8.93,debt_consolidation,36,0
2,RENT,14.44,other,60,1
3,RENT,9.87,moving,36,0
10,MORTGAGE,15.3,debt_consolidation,36,0
0,RENT,14.11,credit_card,36,0
11,MORTGAGE,16.02,home_improvement,36,0
1,RENT,23.25,debt_consolidation,60,0
4,RENT,17.76,debt_consolidation,36,0
1,RENT,2.92,other,36,0
1,MORTGAGE,22.43,debt_consolidation,36,0
3,RENT,12.5,debt_consolidation,60,0
11,MORTGAGE,14.64,debt_consolidation,60,0
2,RENT,15.78,debt_consolidation,60,0
5,MORTGAGE,17.63,debt_consolidation,36,0
1,MORTGAGE,16.03,debt_consolidation,60,0
3,MORTGAGE,15.5,debt_consolidation,60,0
11,MORTGAGE,25.71,debt_consolidation,36,0
2,MORTGAGE,11.38,wedding,36,0
0,MORTGAGE,17.56,credit_card,36,1
4,MORTGAGE,16.83,debt_consolidation,36,1
11,RENT,15.23,other,36,1
11,MORTGAGE,34.35,debt_consolidation,36,0
4,RENT,5.22,debt_consolidation,60,0
5,RENT,20.38,debt_consolidation,36,0
4,MORTGAGE,15.6,debt_consolidation,36,1
11,RENT,23.72,credit_card,36,0
3,RENT,21.96,debt_consolidation,36,0
4,RENT,9.3,debt_consolidation,36,0
11,MORTGAGE,32.69,debt_consolidation,36,0
7,MORTGAGE,22.92,home_improvement,36,0
8,MORTGAGE,21.14,wedding,60,0
5,MORTGAGE,9.4,debt_consolidation,60,1
3,MORTGAGE,26.35,debt_consolidation,36,0
2,RENT,19.4,credit_card,60,1
4,RENT,21.9,credit_card,36,0
11,MORTGAGE,11.13,debt_consolidation,36,0
11,RENT,21.33,debt_consolidation,36,0
1,RENT,14.12,other,36,0
6,MORTGAGE,6.78,debt_consolidation,36,0
11,MORTGAGE,14.12,debt_consolidation,60,0
11,MORTGAGE,23.24,debt_consolidation,36,0
11,OWN,30.19,debt_consolidation,60,1
10,RENT,17.75,debt_consolidation,36,1
9,RENT,28.72,debt_consolidation,36,1
3,RENT,0.98,debt_consolidation,36,0
11,MORTGAGE,4.95,debt_consolidation,60,0
2,RENT,10.02,debt_consolidation,36,0
6,RENT,13.57,debt_consolidation,36,1
6,MORTGAGE,10.94,car,60,0
11,MORTGAGE,10.21,debt_consolidation,36,1
11,MORTGAGE,22.48,debt_consolidation,60,0
9,MORTGAGE,14.14,debt_consolidation,36,0
2,RENT,13.88,credit_card,36,0
1,RENT,22.73,debt_consolidation,36,0
3,MORTGAGE,24.87,other,60,1
4,RENT,10.7,small_business,36,0
5,MORTGAGE,4.34,home_improvement,36,0
6,MORTGAGE,19.75,credit_card,60,0
1,OWN,13.85,debt_consolidation,36,0
11,MORTGAGE,4.54,home_improvement,36,0
11,MORTGAGE,10.87,debt_consolidation,36,0
4,RENT,14.72,debt_consolidation,36,0
6,MORTGAGE,6.4,home_improvement,36,0
3,RENT,22.62,debt_consolidation,36,0
3,MORTGAGE,13.6,debt_consolidation,36,0
11,RENT,17.92,debt_consolidation,36,0
4,RENT,19.42,debt_consolidation,36,0
10,OWN,12.06,small_business,36,0
9,MORTGAGE,11.79,debt_consolidation,36,0
1,MORTGAGE,19.21,home_improvement,36,1
5,RENT,16.01,credit_card,36,0
11,MORTGAGE,7.65,home_improvement,60,0
11,MORTGAGE,5.91,debt_consolidation,36,0
5,MORTGAGE,21.98,credit_card,36,0
6,RENT,20.09,debt_consolidation,60,1
2,MORTGAGE,17.2,other,60,0
5,RENT,22.05,debt_consolidation,60,0
11,MORTGAGE,24.91,debt_consolidation,60,0
3,RENT,18.93,credit_card,36,0
7,MORTGAGE,21.22,debt_consolidation,36,0
11,MORTGAGE,11.91,debt_consolidation,36,0
1,RENT,10.44,debt_consolidation,36,0
6,OWN,9.12,debt_consolidation,36,0
10,OWN,11.7,home_improvement,36,0
5,MORTGAGE,17.52,debt_consolidation,36,0
9,RENT,25.56,debt_consolidation,36,1
5,MORTGAGE,8.36,debt_consolidation,36,0
0,OWN,7.46,credit_card,60,0
10,MORTGAGE,25.45,debt_consolidation,60,1
9,MORTGAGE,10.91,debt_consolidation,36,0
6,MORTGAGE,16.66,debt_consolidation,36,0
6,MORTGAGE,14.98,debt_consolidation,36,0
0,RENT,32.31,credit_card,36,1
4,OWN,11.19,debt_consolidation,36,0
11,MORTGAGE,1.71,debt_consolidation,36,0
3,MORTGAGE,2.49,home_improvement,36,0
8,RENT,30.09,debt_consolidation,36,1
11,OWN,22.63,debt_consolidation,60,1
10,RENT,25.33,debt_consolidation,36,1
1,OWN,25.37,debt_consolidation,36,1
11,MORTGAGE,9.39,credit_card,36,0
11,OWN,20.22,credit_card,36,1
1,RENT,11.88,debt_consolidation,36,0
3,RENT,24.2,debt_consolidation,36,0
7,MORTGAGE,13.8,debt_consolidation,36,1
11,RENT,21.01,house,36,0
6,RENT,7.25,car,36,1
